id_local,nombre,categoria,direccion,barrio,comuna
871,RIO MALON,RESTAURANTE,SARMIENTO 2108,Balvanera,Comuna 3
2470,RIO PRIMERO,BAR,"PERON, JUAN DOMINGO, TTE. GENERAL 1517",San Nicolas,Comuna 1
934,RIQUI,RESTAURANTE,PERDRIEL 59,Barracas,Comuna 4
416,RISTRETTO,RESTAURANTE,SANTA FE AV. 3199,Recoleta,Comuna 2
1467,RISTRETTO BAR,RESTAURANTE,LIMA 611,Monserrat,Comuna 1
1061,RITUAL,CAFE,"MORENO, JOSE MARIA AV. 144",Caballito,Comuna 6
2471,ROBIN,BAR,25 DE MAYO 172,San Nicolas,Comuna 1
2472,ROCA,RESTAURANTE,"MITRE, BARTOLOME 1286",San Nicolas,Comuna 1
1914,RODIZINHO,CAFE,CALLAO AV. 1292,Recoleta,Comuna 2
1627,RODIZIO MADERO,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 848",Puerto Madero,Comuna 1
573,ROJO INTENSO,RESTAURANTE,"LACROZE, FEDERICO AV. 3517",Chacarita,Comuna 15
1516,ROJO Y NEGRO,CAFE,DEL LIBERTADOR AV. 2661,Palermo,Comuna 14
2621,ROLI,BAR,HUMBERTO 1º 601,San Telmo,Comuna 1
2474,ROMA,RESTAURANTE,LAVALLE 888,San Nicolas,Comuna 1
1915,ROMARIO,RESTAURANTE,"LOPEZ, VICENTE 2102",Recoleta,Comuna 2
418,ROMARIO,RESTAURANTE,FITZ ROY 2104,Palermo,Comuna 14
1913,ROMARIO,,JUNCAL 2864,Recoleta,Comuna 2
1916,ROMARIO,RESTAURANTE,ARENALES 2019,Recoleta,Comuna 2
417,ROMARIO,RESTAURANTE,CABELLO 3700,Palermo,Comuna 14
574,RONDINELLA,RESTAURANTE,ALVAREZ THOMAS AV. 12,Chacarita,Comuna 15
419,RONDIZ DE PALERMO,RESTAURANTE,BONPLAND 1694,Palermo,Comuna 14
420,ROND POINT,RESTAURANTE,"FIGUEROA ALCORTA, PRES. AV. 3009",Palermo,Comuna 14
421,ROOF,RESTAURANTE,COSTA RICA 4001,Palermo,Comuna 14
1917,ROSSO,RESTAURANTE,"URIBURU JOSE E., Pres. 1305",Recoleta,Comuna 2
2815,ROTCO,,MENDOZA AV. 5207,Villa Urquiza,Comuna 12
2080,ROX,RESTAURANTE,CABILDO AV. 4148,Saavedra,Comuna 12
2473,ROXY'S,RESTAURANTE,MAIPU 470,San Nicolas,Comuna 1
1196,RUBIA RUBIA MORENA,RESTAURANTE,RIVADAVIA AV. 7374,Flores,Comuna 7
2040,RUCULA RESTO DECO BAR,RESTAURANTE,TALCAHUANO 1281,Retiro,Comuna 1
422,RUISEÃƒâ€˜OR,BAR,LAS HERAS GENERAL AV. 3499,Palermo,Comuna 14
550,RULO'S,RESTAURANTE,ECHEVERRIA 1290,Belgrano,Comuna 13
423,RUM PUAM,BAR,GUATEMALA 5499,Palermo,Comuna 14
1918,RUTA DEL ALBA,RESTAURANTE,BILLINGHURST 2099,Recoleta,Comuna 2
1063,SABIS,CAFE,MORENO 723,Monserrat,Comuna 1
872,SABOR A TANGO,RESTAURANTE,"PERON, JUAN DOMINGO, TTE. GENERAL 2535",Balvanera,Comuna 3
2039,SABORES,RESTAURANTE,TALCAHUANO 850,Retiro,Comuna 1
1469,SABORES,RESTAURANTE,"ALSINA, ADOLFO 1193",Monserrat,Comuna 1
2475,SABORES CASEROS,RESTAURANTE,MAIPU 187,San Nicolas,Comuna 1
1471,SABORES COSAS RICAS,RESTAURANTE,MORENO 1207,Monserrat,Comuna 1
2476,SABOT,RESTAURANTE,25 DE MAYO 756,San Nicolas,Comuna 1
2769,SABROSON,CAFE,ALVAREZ THOMAS AV. 1384,Villa Ortuzar,Comuna 15
2768,SABROSON,CAFE,ALVAREZ THOMAS AV. 1384,Villa Ortuzar,Comuna 15
426,SACHA,RESTAURANTE,NICARAGUA 5901,Palermo,Comuna 14
2041,SAFARI,RESTAURANTE,DEL LIBERTADOR AV. 182,Retiro,Comuna 1
425,SAGRADO,RESTAURANTE,EL SALVADOR 4714,Palermo,Comuna 14
1919,SAHARA,RESTAURANTE,JUNIN 1735,Recoleta,Comuna 2
427,SAINT MARGARET,RESTAURANTE,LAS HERAS GENERAL AV. 2801,Palermo,Comuna 14
665,SAINT'S BAR,CAFE,LAVALLE 4082,Almagro,Comuna 5
1062,SALI DE LA CORNIZA,PUB,DIRECTORIO AV. 843,Caballito,Comuna 6
1317,SALON DORADO S.A,RESTAURANTE,"LEGUIZAMON, MARTINIANO 1723",Mataderos,Comuna 9
2683,SALSA CRIOLLA,RESTAURANTE,"RAMIREZ DE VELASCO, JUAN 900",Villa Crespo,Comuna 15
1199,SALSA CRIOLLA II,CONFITERIA,ESTADO PLURINACIONAL DE BOLIVIA 100,Flores,Comuna 7
551,SALVAME MARIA,RESTAURANTE,JURAMENTO AV. 1905,Belgrano,Comuna 13
2785,SAMMY,,"BEIRO, FRANCISCO AV. 5750",Villa Real,Comuna 10
1584,SAN ANTONIO,RESTAURANTE,CASEROS AV. 2401,Parque Patricios,Comuna 4
605,SAN ANTONIO,RESTAURANTE,"LACROZE, FEDERICO AV. 3217",Colegiales,Comuna 13
1920,SAN BABILA,RESTAURANTE,"ORTIZ, ROBERTO M., Pres. 1815",Recoleta,Comuna 2
1064,SAN CAMILO,PUB,"GALLARDO, ANGEL AV. 894",Caballito,Comuna 6
666,SAN CARLOS,RESTAURANTE,RIVADAVIA AV. 4548,Caballito,Comuna 6
1065,SAN CARLOS,CAFE,RIVADAVIA AV. 4548,Caballito,Comuna 6
552,SAN CAYETANO,RESTAURANTE,JURAMENTO AV. 2465,Belgrano,Comuna 13
1921,SAN CAYETANO,RESTAURANTE,ARENALES 3102,Recoleta,Comuna 2
874,SAN CAYETANO BAR,RESTAURANTE,SARMIENTO 1906,Balvanera,Comuna 3
2089,SAN CRISTOBAL,RESTAURANTE,ENTRE RIOS AV. 1189,San Cristobal,Comuna 3
2480,SANDWICHERIA SAXO,RESTAURANTE,VIAMONTE 681,San Nicolas,Comuna 1
1533,SAN FRANCISCO,RESTAURANTE,"PERON, EVA AV. 3655",Parque Avellaneda,Comuna 9
1546,SAN GENNARO,RESTAURANTE,DIRECTORIO AV. 1900,Parque Chacabuco,Comuna 7
1118,SAN JOSE,RESTAURANTE,CONSTITUCION 1402,Constitucion,Comuna 1
2478,SAN JOSE,RESTAURANTE,SUIPACHA 245,San Nicolas,Comuna 1
1493,SAN JOSE,RESTAURANTE,CASEROS AV. 3902,Nueva Pompeya,Comuna 4
1200,SAN JOSE,RESTAURANTE,RIVADAVIA AV. 6882,Flores,Comuna 7
1547,SAN LORENZO,RESTAURANTE,LA PLATA AV. 1697,Parque Chacabuco,Comuna 7
1922,SAN MARTIN,BAR,PARAGUAY 2301,Recoleta,Comuna 2
2477,SAN MATEA,RESTAURANTE,MAIPU 701,San Nicolas,Comuna 1
935,SAN MIGUEL,RESTAURANTE,"MONTES DE OCA, MANUEL 1002",Barracas,Comuna 4
1587,SAN MIGUEL,RESTAURANTE,"GARAY, JUAN DE AV. 3196",Parque Patricios,Comuna 4
669,SAN MIGUEL,RESTAURANTE,"CORRIENTES AV. y JUSTO, JUAN B. AV.",Villa Crespo,Comuna 15
1923,SAN NICOLAS,BAR,PARANA 816,Recoleta,Comuna 2
1335,SAN PEDRO,RESTAURANTE,ALVAREZ JONTE AV. 5001,Monte Castro,Comuna 10
1472,SAN PEDRO,CAFE,LIMA 135,Monserrat,Comuna 1
2482,SANTA CATALINA,RESTAURANTE,SAN MARTIN 534,San Nicolas,Comuna 1
2646,SANTA CLARA,RESTAURANTE,CARRASCO AV. 23,Velez Sarsfield,Comuna 10
2481,SANTA CRUZ,RESTAURANTE,RIVADAVIA AV. 1285,San Nicolas,Comuna 1
2483,SANTA MARINA,RESTAURANTE,TALCAHUANO 224,San Nicolas,Comuna 1
2623,SAN TELMO NAIF,BAR,DEFENSA 1201,San Telmo,Comuna 1
2622,SAN TELMO PLAZA,RESTAURANTE,PERU 1017,San Telmo,Comuna 1
428,SANTINO,RESTAURANTE,BAEZ 196,Palermo,Comuna 14
2479,SAN VILLANUEVA,RESTAURANTE,25 DE MAYO 238,San Nicolas,Comuna 1
2484,SAPORI,RESTAURANTE,SAN MARTIN 774,San Nicolas,Comuna 1
430,SAPORO SUSHI,RESTAURANTE,COSTA RICA 4875,Palermo,Comuna 14
429,SAQQUARA,RESTAURANTE,HONDURAS 5717,Palermo,Comuna 14
2686,SARKIS,RESTAURANTE,THAMES 1101,Villa Crespo,Comuna 15
431,SATAY,RESTAURANTE,ARMENIA 2475,Palermo,Comuna 14
2486,SAVOY,RESTAURANTE,"PERON, JUAN DOMINGO, TTE. GENERAL 1702",San Nicolas,Comuna 1
1924,SCETTA,RESTAURANTE,FRENCH 2301,Recoleta,Comuna 2
2485,SCOBIO,RESTAURANTE,CORDOBA AV. 802,San Nicolas,Comuna 1
432,SCUZI,RESTAURANTE,CABELLO 3601,Palermo,Comuna 14
2487,SCUZZI,RESTAURANTE,CORDOBA AV. 784,San Nicolas,Comuna 1
873,SCUZZI,RESTAURANTE,CALLAO AV. 398,Balvanera,Comuna 3
2489,SEGAFREDO ESPRESSO,RESTAURANTE,FLORIDA 102,San Nicolas,Comuna 1
875,SEGISMUNDO CAFE & BAR,RESTAURANTE,RIOBAMBA 292,Balvanera,Comuna 3
433,SEMETRIO,RESTAURANTE,HONDURAS 5714,Palermo,Comuna 14
1925,SENDAS,RESTAURANTE,BILLINGHURST 1690,Recoleta,Comuna 2
937,SEÃƒâ€˜OR TANGO,RESTAURANTE,VIEYTES 1655,Barracas,Comuna 4
2488,SENSU,RESTAURANTE,FLORIDA 787,San Nicolas,Comuna 1
1928,SETTO VOCE,RESTAURANTE,DEL LIBERTADOR AV. 1098,Recoleta,Comuna 2
2490,SEU CAFE,RESTAURANTE,"MITRE, BARTOLOME 801",San Nicolas,Comuna 1
436,SEVEN,RESTAURANTE,GORRITI 5802,Palermo,Comuna 14
424,S. F UN LUGAR,RESTAURANTE,"CABRERA, JOSE A. 4849",Palermo,Comuna 14
1318,SHAKE,PUB,"ALBERDI, JUAN BAUTISTA AV. 7063",Mataderos,Comuna 9
435,SHI YUAN,RESTAURANTE,TAGLE 2531,Recoleta,Comuna 2
437,SIGA LA VACA,RESTAURANTE,"OBLIGADO RAFAEL, Av.Costanera 3640",Palermo,Comuna 14
1626,SIGA LA VACA,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 1714",Puerto Madero,Comuna 1
438,SIGI,RESTAURANTE,"SALGUERO, JERONIMO 1905",Palermo,Comuna 14
1066,SIGLO XXI,CAFE,"JUSTO, JUAN B. AV. 4120",Caballito,Comuna 6
1926,SIMPSON,CAFE,URUGUAY 1026,Recoleta,Comuna 2
441,SINCLAIR,RESTAURANTE,SINCLAIR 3096,Palermo,Comuna 14
606,SIN PUDOR,RESTAURANTE,CIUDAD DE LA PAZ 1128,Colegiales,Comuna 13
439,SIRELIS,CAFE,GUATEMALA 5800,Palermo,Comuna 14
876,SIR. HALEWYN,RESTAURANTE,PASTEUR 782,Balvanera,Comuna 3
1548,SISSI,RESTAURANTE,MALVINAS ARGENTINAS 974,Parque Chacabuco,Comuna 7
877,SOBRE TODOS,RESTAURANTE,"YRIGOYEN, HIPOLITO 1852",Balvanera,Comuna 3
440,SOCIAL PARAISO,CAFE,HONDURAS 5182,Palermo,Comuna 14
1927,SOCIETA DI CAFFE,CAFE,BERUTI 2600,Recoleta,Comuna 2
2492,SO. CO. GRILL & BAR,RESTAURANTE,TUCUMAN 133,San Nicolas,Comuna 1
1067,SOCRATES,CONFITERIA,"GOYENA, PEDRO AV. 1402",Caballito,Comuna 6
1202,SOFIA,RESTAURANTE,RIVERA INDARTE AV. 20,Flores,Comuna 7
1470,SOKERESA,RESTAURANTE,SOLIS 242,Monserrat,Comuna 1
2491,SOLERA,RESTAURANTE,SARMIENTO 720,San Nicolas,Comuna 1
442,SONOMAN,RESTAURANTE,FITZ ROY 1655,Palermo,Comuna 14
2493,SOPRANO,BAR,"PERON, JUAN DOMINGO, TTE. GENERAL 1700",San Nicolas,Comuna 1
607,SORAYA PLATA,RESTAURANTE,CABILDO AV. 658,Colegiales,Comuna 13
2494,SORRENTO,BAR,CORRIENTES AV. 668,San Nicolas,Comuna 1
2853,Sorrento Recova,RESTAURANTE,POSADAS 1053,Retiro,Comuna 1
443,SOSTIENE PEREIRA,RESTAURANTE,FRAY JUSTO SANTAMARIA DE ORO 2899,Palermo,Comuna 14
2495,SOSTIENE PEREYRA,RESTAURANTE,RECONQUISTA 757,San Nicolas,Comuna 1
445,SOUL CAFE,RESTAURANTE,BAEZ 246,Palermo,Comuna 14
936,SPEED WEB,CAFE,"MONTES DE OCA, MANUEL 1186",Barracas,Comuna 4
1628,SPELL CAFE,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 740",Puerto Madero,Comuna 1
1629,SPETTUS,,"MOREAU DE JUSTO, ALICIA AV. 876",Puerto Madero,Comuna 1
1068,SPIAGGE DI NAPOLI,CONFITERIA,INDEPENDENCIA AV. 3527,Almagro,Comuna 5
1473,SPIGA,RESTAURANTE,ENTRE RIOS AV. 602,Monserrat,Comuna 1
444,SPIRIT,RESTAURANTE,SERRANO 1550,Palermo,Comuna 14
446,SPLENDID,RESTAURANTE,GORRITI 5099,Palermo,Comuna 14
878,SPOCK RESTO & BAR,BAR,"PERON, JUAN DOMINGO, TTE. GENERAL 2202",Balvanera,Comuna 3
2497,SR. WILL,RESTAURANTE,SAN MARTIN 678,San Nicolas,Comuna 1
2042,STA FE 1234,RESTAURANTE,SANTA FE AV. 1234,Retiro,Comuna 1
1201,STAFF,CONFITERIA,RIVADAVIA AV. 7178,Flores,Comuna 7
1520,STAFFORD,CAFE,IBERA 1914,NuÃƒÂ±ez,Comuna 13
667,STAR,RESTAURANTE,ESTADO DE ISRAEL AV. 4302,Almagro,Comuna 5
1929,STAR CAFE,CAFE,PUEYRREDON AV. 1430,Recoleta,Comuna 2
2499,START CAFE,RESTAURANTE,RIVADAVIA AV. 1699,San Nicolas,Comuna 1
448,STEFANO,RESTAURANTE,GASCON 1791,Palermo,Comuna 14
2496,ST. GEORGE,CAFE,VIAMONTE 662,San Nicolas,Comuna 1
1930,ST. GEORGE & THE DRAGON,RESTAURANTE,RIOBAMBA 1020,Recoleta,Comuna 2
2498,ST. MICHAEL,CAFE,"MITRE, BARTOLOME 901",San Nicolas,Comuna 1
447,STONE BAR- PHILOSOPHY,RESTAURANTE,GORRITI 5578,Palermo,Comuna 14
553,STOPPY,RESTAURANTE,MOLDES 2288,Belgrano,Comuna 13
2727,STYLO CAFE,BAR,FERNANDEZ DE ENCISO 3934,Villa Devoto,Comuna 11
1474,SUA,RESTAURANTE,MEXICO 1670,Monserrat,Comuna 1
2043,SUBITO,RESTAURANTE,POSADAS 1245,Retiro,Comuna 1
1931,SUBITO PARRILLA,CAFE,POSADAS 1245,Retiro,Comuna 1
449,SUDESTADA,RESTAURANTE,GUATEMALA 5602,Palermo,Comuna 14
2501,SUEVE,RESTAURANTE,"PELLEGRINI, CARLOS 491",San Nicolas,Comuna 1
880,SUGARY COFEE,CAFE,"YRIGOYEN, HIPOLITO 2000",Balvanera,Comuna 3
2500,SUIPACHA 772,RESTAURANTE,SUIPACHA 772,San Nicolas,Comuna 1
2502,SUITU,RESTAURANTE,TUCUMAN 902,San Nicolas,Comuna 1
2044,SUKHOTHA,RESTAURANTE,MONTEVIDEO 1671,Retiro,Comuna 1
450,SULIVAN'S,RESTAURANTE,"BORGES, JORGE LUIS 1702",Palermo,Comuna 14
879,SUMALARO,CAFE,CORRIENTES AV. 2261,Balvanera,Comuna 3
2790,SUPER NOVA,RESTAURANTE,"BARROS PAZOS, JOSE 6602",Villa Riachuelo,Comuna 8
451,SUPER PIZZA,RESTAURANTE,GODOY CRUZ 2851,Palermo,Comuna 14
1069,SUPERRED,PUB,LA PLATA AV. 351,Caballito,Comuna 6
2849,SushiClub Barrio Norte,DELIVERY & TAKE AWAY,LAS HERAS GENERAL AV. 2956,Recoleta,Comuna 2
2848,SushiClub Belgrano,DELIVERY & TAKE AWAY,MIGUELETES 984,Palermo,Comuna 14
2846,SushiClub Caballito,RESTAURANTE,"GOYENA, PEDRO AV. 878",Caballito,Comuna 6
2847,Sushiclub Devoto,RESTAURANTE,CHIVILCOY AV. 3818,Villa Devoto,Comuna 11
2840,SushiClub Las CaÃƒÂ±itas,RESTAURANTE,BAEZ 268,Palermo,Comuna 14
2844,SushiClub Madero Este,RESTAURANTE,"EYLE, PETRONA 471",Puerto Madero,Comuna 1
2841,SushiClub Palermo Hollywood,RESTAURANTE,GORRITI 5641,Palermo,Comuna 14
2843,SushiClub Puerto Madero,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 286",Puerto Madero,Comuna 1
2845,SushiClub Recova de Posadas,RESTAURANTE,9 DE JULIO AV. y POSADAS,Retiro,Comuna 1
2842,SushiClub Sinclair,RESTAURANTE,SINCLAIR 3102,Palermo,Comuna 14
1932,SWEET CAFE,CAFE,CORDOBA AV. 1735,Recoleta,Comuna 2
1933,SWEETLY PAN Y CAFE,CAFE,BERUTI 2802,Recoleta,Comuna 2
2503,SWING,BAR,LAVALLE 558,San Nicolas,Comuna 1
2045,TABARE,BAR,TALCAHUANO 857,Retiro,Comuna 1
455,TABARE,RESTAURANTE,CHARCAS 3387,Palermo,Comuna 14
2624,TABERNA BASKA,RESTAURANTE,CHILE 980,Monserrat,Comuna 1
454,TA! CHIVITO,RESTAURANTE,"SCALABRINI ORTIZ, RAUL 3193",Palermo,Comuna 14
1072,TACO'S,PUB,"MORENO, JOSE MARIA AV. 714",Caballito,Comuna 6
1070,TADEO,RESTAURANTE,DIRECTORIO AV. 1500,Parque Chacabuco,Comuna 7
456,TAGLE,RESTAURANTE,TAGLE 2621,Recoleta,Comuna 2
2730,TAIPEI,BAR,SAN MARTIN AV. 6133,Agronomia,Comuna 15
2078,TAI PEI,RESTAURANTE,CABILDO AV. 4716,Saavedra,Comuna 12
881,TAJO,CAFE,CORDOBA AV. 2602,Balvanera,Comuna 3
2504,TAKI'S,BAR,SAN MARTIN 565,San Nicolas,Comuna 1
1203,TALA BUENA,CONFITERIA,CUENCA 141,Flores,Comuna 7
2046,TALCAHUANO 999,BAR,TALCAHUANO 999,Retiro,Comuna 1
1073,TALNASSONS,RESTAURANTE,"MORENO, JOSE MARIA AV. 735",Caballito,Comuna 6
1934,TAMARACO,RESTAURANTE,SANTA FE AV. 2301,Recoleta,Comuna 2
1475,TAMIRIS,RESTAURANTE,BELGRANO AV. 1401,Monserrat,Comuna 1
2047,TANCAT,RESTAURANTE,PARAGUAY 645,Retiro,Comuna 1
608,TAO-TAO,RESTAURANTE,CABILDO AV. 1418,Colegiales,Comuna 13
554,TAO-TAO,RESTAURANTE,CABILDO AV. 1418,Colegiales,Comuna 13
457,TATANA,RESTAURANTE,GORRITI 5516,Palermo,Comuna 14
2505,TATI,RESTAURANTE,RECONQUISTA 627,San Nicolas,Comuna 1
1319,TAXCO CAFE,PUB,"ALBERDI, JUAN BAUTISTA AV. 6099",Mataderos,Comuna 9
1935,TEATRIZ,RESTAURANTE,RIOBAMBA 1220,Recoleta,Comuna 2
2506,TELE LUNCH,RESTAURANTE,MAIPU 619,San Nicolas,Comuna 1
2625,TELMO BAR,RESTAURANTE,"CALVO, CARLOS 492",San Telmo,Comuna 1
458,TE MATARE RAMIREZ,RESTAURANTE,PARAGUAY 4062,Palermo,Comuna 14
2507,TEMPLAR,RESTAURANTE,25 DE MAYO 314,San Nicolas,Comuna 1
2090,TENEDOR LIBRE,,INDEPENDENCIA AV. 1822,San Cristobal,Comuna 3
1936,TENORIO,RESTAURANTE,JUNIN 1789,Recoleta,Comuna 2
1281,TEOCALI,RESTAURANTE,"JUSTO, JUAN B. AV. 9390",Liniers,Comuna 9
2048,TERMINAL DE OMNIBUS RETIRO CONFITER,RESTAURANTE,"RAMOS MEJIA, JOSE MARIA, DR. AV. 1690",Retiro,Comuna 1
2049,TERRAZA VISTA RETIRO,RESTAURANTE,"RAMOS MEJIA, JOSE MARIA, DR. AV. 1690",Retiro,Comuna 1
2627,TERRITORIO,RESTAURANTE,ESTADOS UNIDOS 500,San Telmo,Comuna 1
460,TERTULIANO,RESTAURANTE,HUMBOLDT 1549,Palermo,Comuna 14
2508,TESEO RESTAURANTE,RESTAURANTE,PARANA 645,San Nicolas,Comuna 1
1630,T.G.I FRIDAY'S,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 1010",Puerto Madero,Comuna 1
452,T.G.I. FRIDAY'S,RESTAURANTE,"DIAZ, CNEL. AV. 1900",Palermo,Comuna 14
2511,THEBLOW,CAFE,ESMERALDA 428,San Nicolas,Comuna 1
459,THE COFEE STORE,,"NEWBERY, JORGE 1651",Palermo,Comuna 14
2510,THE COFFEE STORE,RESTAURANTE,LAVALLE 576,San Nicolas,Comuna 1
2509,THE COFFEE STORE,RESTAURANTE,VIAMONTE 1393,San Nicolas,Comuna 1
1938,THE COFFEE STORE,RESTAURANTE,PUEYRREDON AV. 2180,Recoleta,Comuna 2
461,THE COFFEE STORE,CONFITERIA,SANTA FE AV. 2353,Recoleta,Comuna 2
1632,THE COFFE STORE,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 1788",Puerto Madero,Comuna 1
2687,THE COUSINS,,"PUEYRREDON, HONORIO, DR. AV. 1295",Villa Crespo,Comuna 15
1588,THE FAMILY,RESTAURANTE,CASEROS AV. 2100,Parque Patricios,Comuna 4
938,THE FOX,CAFE,PERDRIEL 27,Barracas,Comuna 4
1204,THE GRANTS,RESTAURANTE,RIVADAVIA AV. 6226,Flores,Comuna 7
2829,THE LIBRARY LOUNGE,RESTAURANTE,SALOTTI MARTHA 445,Puerto Madero,Comuna 1
1071,THOMPSON,RESTAURANTE,DIRECTORIO AV. 801,Caballito,Comuna 6
462,THYMUS,CONFITERIA,LERMA 525,Villa Crespo,Comuna 15
1074,TIA MARGARITA,RESTAURANTE,"GOYENA, PEDRO AV. 500",Caballito,Comuna 6
555,TIA MARIA,RESTAURANTE,DEL LIBERTADOR AV. 6301,Belgrano,Comuna 13
2512,TICARO,RESTAURANTE,LAVALLE 102,San Nicolas,Comuna 1
1205,TID' TUNA,RESTAURANTE,ARGERICH 404,Flores,Comuna 7
2513,TIEMPO CAFE,RESTAURANTE,"PERON, JUAN DOMINGO, TTE. GENERAL 1755",San Nicolas,Comuna 1
670,TIEMPO CERO,RESTAURANTE,CORRIENTES AV. 4486,Almagro,Comuna 5
463,TIEMPO DE GITANOS,RESTAURANTE,EL SALVADOR 5575,Palermo,Comuna 14
2516,TIEMPO LIBRE,RESTAURANTE,"PERON, JUAN DOMINGO, TTE. GENERAL 1502",San Nicolas,Comuna 1
2515,TIEMPO LIBRE,RESTAURANTE,URUGUAY 96,San Nicolas,Comuna 1
2517,TIEMPO LIBRE,RESTAURANTE,ESMERALDA 761,San Nicolas,Comuna 1
2514,TIEMPO LIBRE,RESTAURANTE,SARMIENTO 1305,San Nicolas,Comuna 1
464,TIERRA COFFEE,RESTAURANTE,HONDURAS 5700,Palermo,Comuna 14
1633,TIERRA DE PARRILLEROS,RESTAURANTE,"COSSETTINI, OLGA 901",Puerto Madero,Comuna 1
2518,TILEI,RESTAURANTE,FLORIDA 171,San Nicolas,Comuna 1
1937,TILL,BAR,"ALVEAR, MARCELO T. De 2321",Recoleta,Comuna 2
2519,TIMOTHI O' TODE,RESTAURANTE,TUCUMAN 400,San Nicolas,Comuna 1
2839,TÃƒÂ­o Felipe,RESTAURANTE,BALCARCE 739,San Telmo,Comuna 1
1206,TIO FRITZ,RESTAURANTE,"ARTIGAS, JOSE GERVASIO, GRAL. 294",Flores,Comuna 7
1209,TIO PAPA'S,RESTAURANTE,RIVADAVIA AV. 7401,Flores,Comuna 7
1939,TISSIANO,BAR,PARAGUAY 3400,Recoleta,Comuna 2
1207,TIZIA,RESTAURANTE,RIVADAVIA AV. 6880,Flores,Comuna 7
1940,TOBAS,RESTAURANTE,CORDOBA AV. 2601,Recoleta,Comuna 2
1634,TOCORORO,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 1050",Puerto Madero,Comuna 1
2695,TODO,RESTAURANTE,NOGOYA 3266,Villa Del Parque,Comuna 11
2520,TODO CASERO,BAR,TUCUMAN 864,San Nicolas,Comuna 1
2626,TODO MUNDO,BAR,DON ANSELMO AIETA 1095,San Telmo,Comuna 1
556,TODOS CONTENTOS,RESTAURANTE,ARRIBEÃƒâ€˜OS 2177,Belgrano,Comuna 13
1282,TOIN & POOL,PUB,RIVADAVIA AV. 10875,Liniers,Comuna 9
1284,TOJO,PUB,"FALCON, RAMON L.,CNEL. 7124",Liniers,Comuna 9
2522,TOKYO PLAZA,BAR,URUGUAY AV. 715,San Nicolas,Comuna 1
882,TOLOME,RESTAURANTE,"MITRE, BARTOLOME 2579",Balvanera,Comuna 3
1942,TOLON,RESTAURANTE,SANTA FE AV. 3200,Recoleta,Comuna 2
668,TOMATO,RESTAURANTE,INDEPENDENCIA AV. 4399,Almagro,Comuna 5
671,TOÃƒâ€˜ITO,RESTAURANTE,GASCON 307,Almagro,Comuna 5
467,TONNO,RESTAURANTE,ARCE 401,Palermo,Comuna 14
1941,TONO ROJO,VINERIA,"SCHIAFFINO, EDUARDO 2183",Recoleta,Comuna 2
465,TON & SON,RESTAURANTE,HONDURAS 5500,Palermo,Comuna 14
2728,TONY DEVOTO,RESTAURANTE,CHIVILCOY AV. 3856,Villa Devoto,Comuna 11
2051,TOO,RESTAURANTE,URUGUAY 1129,Retiro,Comuna 1
884,TOPACIO,RESTAURANTE,RIVADAVIA AV. 2099,Balvanera,Comuna 3
1943,TORCUATO,VINERIA,"ALVEAR, MARCELO T. De 2499",Recoleta,Comuna 2
672,TORENTO,RESTAURANTE,RIVADAVIA AV. 4471,Almagro,Comuna 5
575,TORONTO,RESTAURANTE,ALVAREZ THOMAS AV. 602,Chacarita,Comuna 15
1075,TORONTO,,RIVADAVIA AV. 4471,Almagro,Comuna 5
1283,TORRE DE PIZZA,RESTAURANTE,RIVADAVIA AV. 10856,Liniers,Comuna 9
2050,TORRE PONS,RESTAURANTE,"ALVEAR, MARCELO T. De 1201",Retiro,Comuna 1
883,TOTEM & TABU,CAFE,"YRIGOYEN, HIPOLITO 3247",Balvanera,Comuna 3
1077,TRAMWURAY CAFE,,DIRECTORIO AV. 1101,Caballito,Comuna 6
1121,TREN MIXTO,RESTAURANTE,LIMA 1713,Constitucion,Comuna 1
1532,TRES AVENIDAS,CAFE,DIRECTORIO AV. 4302,Parque Avellaneda,Comuna 9
609,TRES BRUJAS,RESTAURANTE,"LACROZE, FEDERICO AV. 3415",Colegiales,Comuna 13
2525,TRES SABORES,RESTAURANTE,RIVADAVIA AV. 1411,San Nicolas,Comuna 1
955,TRIANA,,LA PLATA AV. 802,Boedo,Comuna 5
2521,TRIBON,RESTAURANTE,MONTEVIDEO 723,San Nicolas,Comuna 1
2523,TRIBUNA,RESTAURANTE,MONTEVIDEO 483,San Nicolas,Comuna 1
2524,TRIBUNALES,CONFITERIA,LAVALLE 1202,San Nicolas,Comuna 1
2526,TRIBUNALES PLAZA,CONFITERIA,TUCUMAN 1301,San Nicolas,Comuna 1
1944,TRIDENTE,RESTAURANTE,CORDOBA AV. 3099,Recoleta,Comuna 2
1495,TROPICAL,RESTAURANTE,SAENZ AV. 1100,Nueva Pompeya,Comuna 4
466,TRUMAN,RESTAURANTE,SERRANO 1148,Villa Crespo,Comuna 15
1517,TUC SON,CAFE,ARCOS 3636,NuÃƒÂ±ez,Comuna 13
